id,reduced_comp,in_icsd,num_atoms,relaxed_volume,predicted_energy,vol_energyperatom,full_energyperatom,predicted_decomp,decomp_energy,sc_decomp_energy
Na1Y2F2Br5_icsd_380367_2,NaY2Br5F2,False,20,592.77,-4.255,-4.1677,-4.604,-0.236,-0.585,0.2585
K1Y2Br4P1_icsd_415290_2,KY2PBr4,False,24,738.42,-4.2618,-4.2835,-4.571,-0.5166,-0.8258,0.259
Na1Y3F4Br6_icsd_060959_1,NaY3(Br3F2)2,False,28,684.64,-4.897,-4.8078,-4.96,-0.478,-0.5409,0.2592
Li3Hf1Cl1Br6_icsd_023182_2,Li3HfBr6Cl,False,11,299.11,-3.504,-3.4645,-3.647,-0.208,-0.351,0.2602
Li1Y2Br4P1_icsd_415290_2,LiY2PBr4,False,24,658.63,-4.424,-4.4531,-4.587,-0.634,-0.7966,0.2603
Na1Sc2Hg1F7I2_icsd_071263_4,NaSc2HgI2F7,False,26,711.28,-4.201,-4.111,-4.826,-0.541,-1.1656,0.2607
Na1Sc3I8S1_icsd_040534_1,NaSc3SI8,False,26,1048.11,-3.3387,-3.3291,-3.488,-0.4391,-0.5884,0.262
Li1Hf1Br3O1_icsd_082802_3,LiHfBr3O,False,24,848.24,-4.915,-4.944,-5.108,-0.275,-0.4683,0.2622
K1Hf2F1Br8_icsd_042700_2,KHf2Br8F,False,24,867.12,-4.101,-4.0077,-4.047,-0.8782,-0.8241,0.2623
Li1Sc2Cl1I6_icsd_079353_2,LiSc2I6Cl,False,40,1354.82,-3.338,-3.317,-3.337,-0.186,-0.185,0.2635
K1Y1Al1Br5O1_icsd_422708_1,KYAlBr5O,False,18,575.42,-3.921,-3.883,-4.344,-0.293,-0.7165,0.2637
K2Sc2I5P1_icsd_040376_1,K2Sc2PI5,False,20,774.75,-3.648,-3.5981,-3.687,-0.1988,-0.2379,0.2641
Li1Sc1Y1Br4P1_icsd_183876_9,LiYScPBr4,False,16,491.42,-4.263,-4.2639,-4.502,-0.482,-0.7206,0.2641
Li1Y1Zn1F1Br5_icsd_422708_1,LiYZnBr5F,False,18,571.05,-3.413,-3.4603,-3.647,-0.13,-0.3644,0.2645
K1Sc1Y1Br4P1_icsd_056862_1,KYScPBr4,False,32,1109.97,-4.206,-4.1647,-4.484,-0.47,-0.7478,0.2649
Li1Y3Br8S1_icsd_040534_1,LiY3SBr8,False,26,1017.77,-4.0659,-3.961,-4.141,-0.9321,-1.0072,0.265
Li1Y3Br4I6_icsd_060959_1,LiY3(I3Br2)2,False,28,1004.76,-3.842,-3.7603,-3.771,-0.409,-0.3384,0.2655
K1Hf1Br3O1_icsd_010470_3,KHfBr3O,False,12,415.17,-4.911,-4.9771,-5.066,-0.332,-0.4865,0.2674
Li1Y2Br5I2_icsd_380367_2,LiY2I2Br5,False,20,627.08,-3.959,-3.8082,-3.848,-0.957,-0.8461,0.2689
Na1Sc3Cl4Br6_icsd_060959_1,NaSc3(Br3Cl2)2,False,28,715.78,-4.062,-3.9854,-4.007,-0.454,-0.3989,0.2691
Li2Sc2Al1Br8P1_icsd_072364_3,Li2Sc2AlPBr8,False,28,737.24,-3.3294,-3.2583,-3.857,-0.1551,-0.6826,0.2701
Li1Sc3Cl4Br6_icsd_060959_1,LiSc3(Br3Cl2)2,False,28,712.67,-4.0567,-3.9791,-4.002,-0.5916,-0.5369,0.2713
Li1Sc1Zn1F1Br5_icsd_422708_1,LiScZnBr5F,False,18,526.68,-3.247,-3.2568,-3.526,-0.123,-0.4014,0.2714
Na2Y3Br9O1_icsd_202666_1,Na2Y3Br9O,False,30,1206.04,-3.8279,-3.7682,-4.323,-0.1271,-0.6222,0.2719
Li1Sc1Hg1F1Br5_icsd_422708_3,LiScHgBr5F,False,18,599.93,-3.112,-3.1147,-3.269,-0.242,-0.3995,0.2731
Na1Y3Br8S1_icsd_040534_1,NaY3SBr8,False,26,994.35,-4.0356,-3.9442,-4.112,-0.7248,-0.8012,0.2733
Na1Sc1Al1Br5S1_icsd_422708_1,NaScAlSBr5,False,18,576.39,-3.601,-3.5525,-3.717,-0.214,-0.3295,0.274
Li2Sc3Br9O1_icsd_202666_1,Li2Sc3Br9O,False,30,978.79,-3.733,-3.6948,-4.228,-0.302,-0.7968,0.2745
Li2Hf2Cl1Br9_icsd_093605_2,Li2Hf2Br9Cl,False,28,970.23,-3.6425,-3.6461,-3.819,-0.5593,-0.7358,0.2774
Na1Sc2Br5I2_icsd_380367_2,NaSc2I2Br5,False,20,630.51,-3.666,-3.4803,-3.575,-0.928,-0.8378,0.2776
Na2Sc1La1I8_icsd_161847_1,Na2LaScI8,False,24,1040.42,-3.1484,-3.1499,-3.346,-0.2503,-0.4479,0.2777
Li2Y3Br9O1_icsd_202666_1,Li2Y3Br9O,False,30,1131.76,-3.948,-3.8818,-4.379,-0.554,-0.985,0.278
Li1Y1Hg1F1Br5_icsd_422708_3,LiYHgBr5F,False,18,643.79,-3.17,-3.1754,-3.378,-0.143,-0.3505,0.278
Li2Hf2Br9I1_icsd_093605_2,Li2Hf2IBr9,False,28,1012.67,-3.5936,-3.5546,-3.727,-0.6078,-0.7412,0.2796
Na1Y1Al1Br5S1_icsd_422708_1,NaYAlSBr5,False,18,604.41,-3.772,-3.7401,-3.83,-0.294,-0.3525,0.2803
K1Y1Hf1Br4S2_icsd_422707_1,KYHf(SBr2)2,False,18,642.36,-4.601,-4.5706,-4.81,-0.209,-0.4182,0.281
Na1Sc2F5Cl2_icsd_085630_2,NaSc2Cl2F5,False,20,288.14,-5.515,-5.3831,-5.446,-1.469,-1.3996,0.2814
Li2Y2Al1Br8P1_icsd_072364_3,Li2Y2AlPBr8,False,28,802.64,-3.381,-3.334,-3.98,-0.178,-0.7769,0.2842
Na1Sc2Br1I6_icsd_079353_2,NaSc2I6Br,False,40,1440.31,-3.278,-3.2367,-3.243,-0.765,-0.7305,0.2855
Li2Sc2Y1Br8P1_icsd_408052_4,Li2YSc2PBr8,False,28,1017.76,-3.5887,-3.416,-4.128,-0.2751,-0.8145,0.2888
Na1Sc3F4N2_icsd_015203_1,NaSc3(NF2)2,False,40,602.28,-6.105,-6.1979,-6.701,-0.315,-0.9107,0.2892
Li1Y3F4Br6_icsd_060959_1,LiY3(Br3F2)2,False,28,682.86,-4.8809,-4.7999,-4.954,-0.6261,-0.6992,0.2897
Na2Hf2Br9I1_icsd_093605_2,Na2Hf2IBr9,False,28,1072.27,-3.582,-3.5352,-3.639,-0.67,-0.727,0.2922
Li1Y2F2Br5_icsd_380367_2,LiY2Br5F2,False,20,569.97,-4.276,-4.1697,-4.611,-0.487,-0.8221,0.2929
Li1Sc3Br4P2_icsd_015203_1,LiSc3(PBr2)2,False,40,1049.68,-4.4764,-4.4721,-4.77,-0.1321,-0.4256,0.2932
K1Sc2F5Br2_icsd_051436_2,KSc2Br2F5,False,20,333.27,-5.365,-5.1908,-5.307,-0.214,-0.1563,0.2982
Na1Sc1Hg1F5Cl1_icsd_094743_20,NaScHgClF5,False,18,300.12,-4.389,-4.378,-4.43,-0.402,-0.4437,0.3004
Na1Sc1Hg1Br5I1_icsd_420040_20,NaScHgIBr5,False,18,629.72,-2.752,-2.771,-2.786,-0.188,-0.2214,0.3013
Li1Sc2Y1Br7N1_icsd_166998_2,LiYSc2Br7N,False,24,798.62,-3.661,-3.5022,-4.586,-0.124,-1.0492,0.3024
Li1Al2Si1Br11_icsd_081223_1,LiAl2SiBr11,False,15,492.44,-2.7777,-2.7729,-2.966,-0.2088,-0.3971,0.3042
K1Al2Si1Br11_icsd_081223_1,KAl2SiBr11,False,15,556.65,-2.7039,-2.7252,-2.965,-0.159,-0.4201,0.3085
Li1Sc2Br5I2_icsd_380367_2,LiSc2I2Br5,False,20,612.78,-3.677,-3.4823,-3.589,-1.003,-0.9151,0.3089
Na1Sc3F4Cl6_icsd_060959_1,NaSc3(Cl3F2)2,False,28,516.3,-4.982,-4.9127,-4.987,-0.4673,-0.4723,0.309
Li4Y2Br8O1_icsd_002330_1,Li4Y2Br8O,False,30,903.7,-3.9238,-3.7946,-4.043,-0.2844,-0.4036,0.3127
Na1Sc3F7N1_icsd_161813_2,NaSc3NF7,False,24,356.15,-5.4561,-5.3188,-6.273,-1.3351,-2.152,0.3129
Li2Y2Br5N1_icsd_040376_1,Li2Y2Br5N,False,20,649.15,-4.198,-4.2952,-4.522,-0.2037,-0.5277,0.3198
K1Sc1Hf1Br5P1_icsd_422708_3,KHfScPBr5,False,18,630.37,-4.185,-4.1498,-4.368,-0.404,-0.5868,0.3215
K1Sc1Hf1Br5N1_icsd_166586_2,KHfScBr5N,False,18,601.02,-4.461,-4.4055,-4.865,-0.178,-0.5821,0.3228
Na1Al2Br6I1_icsd_028267_2,NaAl2IBr6,False,10,436.81,-2.997,-2.7721,-2.876,-0.705,-0.5831,0.325
K1Al2Br5O1_icsd_412972_2,KAl2Br5O,False,9,257.95,-3.518,-3.5492,-3.755,-0.264,-0.5006,0.3265
Na1Sc2F5Br2_icsd_051436_2,NaSc2Br2F5,False,20,321.98,-5.331,-5.1602,-5.247,-1.577,-1.4937,0.3273
Li1Sc1Al1Br5S1_icsd_422708_1,LiScAlSBr5,False,18,568.04,-3.595,-3.5488,-3.712,-0.393,-0.5098,0.3283
Li1Y1Al1Br5S1_icsd_422708_1,LiYAlSBr5,False,18,596.74,-3.755,-3.7343,-3.827,-0.48,-0.5526,0.3284
K1Y1Hf1Br5N1_icsd_422708_1,KYHfBr5N,False,18,626.38,-4.512,-4.4532,-4.967,-0.169,-0.6241,0.3401
K1Y1Hf1Br5P1_icsd_422708_1,KYHfPBr5,False,18,675.61,-4.3798,-4.3454,-4.474,-0.5619,-0.6561,0.341
K1Sc2Al1Br7P1_icsd_166998_4,KSc2AlPBr7,False,24,956.1,-3.415,-3.3859,-3.877,-0.294,-0.7562,0.3419
Li1Sc1Y1Br4N1_icsd_056862_9,LiYScBr4N,False,32,785.31,-4.378,-4.4045,-4.889,-0.203,-0.7138,0.3431
K1Sc3Cl4I6_icsd_060959_1,KSc3(I3Cl2)2,False,28,862.37,-3.729,-3.6208,-3.638,-0.34,-0.249,0.3447
Li1Y1Al1Br5O1_icsd_422708_1,LiYAlBr5O,False,18,548.21,-3.836,-3.8187,-4.266,-0.168,-0.5983,0.346
Li1Sc2Al1Br7P1_icsd_166998_4,LiSc2AlPBr7,False,24,826.66,-3.4018,-3.3535,-3.815,-0.251,-0.6641,0.3478
K3Hf2Br9S1_icsd_016365_1,K3Hf2SBr9,False,30,1130.36,-3.7907,-3.6333,-3.873,-0.359,-0.4413,0.3494
Na2Y2Br6S1_icsd_027330_2,Na2Y2SBr6,False,22,764.58,-3.9726,-3.9703,-3.982,-0.1187,-0.1281,0.3502
K2Y2Br6S1_icsd_027330_2,K2Y2SBr6,False,22,814.55,-4.0673,-4.0311,-4.032,-0.6975,-0.6622,0.3528
K1Y2Al1Br7P1_icsd_166998_4,KY2AlPBr7,False,24,947.77,-3.5282,-3.504,-4.054,-0.3739,-0.8997,0.3532
Li1Y3Br4P2_icsd_015203_1,LiY3(PBr2)2,False,40,1247.38,-4.7527,-4.7448,-4.935,-0.3091,-0.4915,0.354
K1Sc2Br3S2_icsd_060667_1,KSc2S2Br3,False,16,470.83,-4.524,-4.5339,-4.557,-0.166,-0.1984,0.3548
Li1Y2Zn1Br7S1_icsd_166998_4,LiY2ZnSBr7,False,24,969.57,-3.345,,-3.756,-0.141,-0.5524,0.356
K2Sc2Br6S1_icsd_027330_2,K2Sc2SBr6,False,22,726.47,-3.8571,-3.8517,-3.851,-0.5954,-0.5893,0.3561
Li2Y1Al1Br7I1_icsd_166998_4,Li2YAlIBr7,False,24,900.78,-3.055,-3.0499,-3.309,-0.318,-0.5718,0.3579
Li2Y2Br6O1_icsd_027330_1,Li2Y2Br6O,False,22,545.26,-4.2883,-4.2467,-4.372,-0.5311,-0.6147,0.3585
K2Sc2Al1Br8P1_icsd_072364_3,K2Sc2AlPBr8,False,28,1043.79,-3.419,-3.3676,-3.731,-0.297,-0.6082,0.3601
K1Al2Br5S1_icsd_412972_2,KAl2SBr5,False,9,275.81,-3.287,-3.2238,-3.263,-0.49,-0.4652,0.3619
Li1Sc1Cd1Br5I1_icsd_420040_20,LiScCdIBr5,False,18,564.93,-2.942,-2.9191,-2.969,-0.329,-0.3557,0.3624
K2Hf2Br9I1_icsd_156943_2,K2Hf2IBr9,False,14,500.89,-3.6327,-3.5824,-3.626,-0.6985,-0.6918,0.3635
Li1Sc2F5Cl2_icsd_085630_2,LiSc2Cl2F5,False,20,281.96,-5.523,-5.3929,-5.448,-0.255,-0.1805,0.3645
Na1Al2Br5O1_icsd_412972_2,NaAl2Br5O,False,9,234.81,-3.496,-3.5102,-3.685,-0.259,-0.4478,0.3651
Na2Sc2F6O1_icsd_027330_2,Na2Sc2OF6,False,22,336.91,-5.779,-5.7621,-5.774,-0.198,-0.1933,0.3656
Li1Y2Al1Br7P1_icsd_166998_4,LiY2AlPBr7,False,24,878.89,-3.482,-3.4467,-4.022,-0.298,-0.8376,0.3694
Na1Y1Hf1Br5P1_icsd_422708_1,NaYHfPBr5,False,18,662.99,-4.2634,-4.2639,-4.398,-0.1497,-0.2843,0.3707
K1Sc2Br4P1_icsd_415290_2,KSc2PBr4,False,24,656.9,-3.8182,-3.8418,-4.243,-0.1233,-0.5481,0.3716
Li1Y2Br4N1_icsd_415290_2,LiY2Br4N,False,24,557.02,-4.3626,-4.3597,-4.849,-0.1986,-0.6849,0.372
Li2Sc1Al1Br7I1_icsd_166998_4,Li2ScAlIBr7,False,24,849.8,-2.9299,-2.9022,-3.212,-0.3278,-0.6099,0.3734
Na1Sc3Cl4I6_icsd_060959_1,NaSc3(I3Cl2)2,False,28,857.22,-3.6747,-3.5673,-3.584,-0.3022,-0.2115,0.375
K1Al2Cl1Br6_icsd_028267_2,KAl2Br6Cl,False,10,424.64,-3.137,-2.8981,-2.996,-0.685,-0.544,0.3756
Li1Y1Al1Br4P1_icsd_056862_9,LiYAlPBr4,False,32,835.27,-3.802,-3.8233,-4.002,-0.223,-0.4229,0.3771
K2Hf2Cl1Br9_icsd_156943_2,K2Hf2Br9Cl,False,14,493.89,-3.6803,-3.6438,-3.707,-0.6487,-0.6754,0.3775
Li1Sc2Zn1Br7S1_icsd_166998_4,LiSc2ZnSBr7,False,24,866.75,-3.254,-3.2726,-3.555,-0.149,-0.4505,0.3802
Li1Sc2F5Br2_icsd_051436_2,LiSc2Br2F5,False,20,317.44,-5.336,-5.1635,-5.242,-0.639,-0.5451,0.3834
K2Sc2I6S1_icsd_027330_2,K2Sc2SI6,False,22,894.45,-3.389,-3.4046,-3.408,-0.25,-0.2688,0.3865
Na1Al2Br5S1_icsd_412972_2,NaAl2SBr5,False,9,266.99,-3.2149,-3.1603,-3.202,-0.4343,-0.4215,0.3914
Li2Sc2Br6S1_icsd_027330_2,Li2Sc2SBr6,False,22,647.29,-3.8394,-3.8429,-3.859,-0.5121,-0.5316,0.3959
Na1Y2Al1Br7P1_icsd_166998_4,NaY2AlPBr7,False,24,1003.95,-3.481,-3.4515,-3.97,-0.104,-0.5938,0.3989
K2Y2Al1Br8P1_icsd_072364_3,K2Y2AlPBr8,False,28,1153.33,-3.5,-3.4514,-3.845,-0.348,-0.6935,0.3995
Na2Sc2I6S1_icsd_027330_2,Na2Sc2SI6,False,22,843.62,-3.2934,-3.3275,-3.34,-0.196,-0.2426,0.4011
Li1Al2Br5O1_icsd_412972_2,LiAl2Br5O,False,9,230.79,-3.531,-3.5195,-3.689,-0.2365,-0.3944,0.4031
Li1Hf1Al1Br6S1_icsd_159098_23,LiHfAlSBr6,False,20,710.26,-3.412,-3.427,-3.696,-0.161,-0.4453,0.4059
Li1Sc1Hf1Br5P1_icsd_422708_3,LiHfScPBr5,False,18,613.24,-4.0833,-4.0592,-4.289,-0.262,-0.4677,0.407
Li1Al3Br8O1_icsd_068913_2,LiAl3Br8O,False,26,1009.15,-3.0095,-2.9596,-3.287,-0.1217,-0.3992,0.4099
K2Y1Al2Br8P1_icsd_422406_3,K2YAl2PBr8,False,14,583.59,-3.267,-3.0648,-3.499,-0.236,-0.4682,0.4121
K1Hf1Zn1Cl1Br6_icsd_039604_6,KHfZnBr6Cl,False,40,1212.04,-3.249,-3.2313,-3.23,-0.249,-0.2293,0.4122
Li1Y3Br8O1_icsd_040534_1,LiY3Br8O,False,26,877.59,-4.1284,,-4.258,-0.7223,-0.8519,0.4203
K2Cd1Al2Br8S1_icsd_422406_1,K2Al2CdSBr8,False,14,588.0,-2.858,-2.8441,-2.867,-0.123,-0.1324,0.4234
Na1Y3Br8O1_icsd_040534_1,NaY3Br8O,False,26,868.46,-4.0893,-4.0511,-4.232,-0.5062,-0.6489,0.4255
Li1Y1Hf1Br5P1_icsd_422708_1,LiYHfPBr5,False,18,657.34,-4.2342,-4.2532,-4.39,-0.3762,-0.532,0.4267
K1Y3Br8O1_icsd_040534_1,KY3Br8O,False,26,939.39,-4.0684,-4.0462,-4.266,-0.6901,-0.8877,0.4269
K1Hf1Al1Br6S1_icsd_159097_20,KHfAlSBr6,False,20,830.96,-3.463,-3.4291,-3.689,-0.249,-0.4745,0.4305
Na2Al2Br6S1_icsd_027330_2,Na2Al2SBr6,False,22,603.61,-3.0168,-3.066,-3.067,-0.1859,-0.2362,0.438
Li1Al2Br5S1_icsd_412972_2,LiAl2SBr5,False,9,256.22,-3.22,-3.1577,-3.197,-0.382,-0.3591,0.4384
K2Al2Br6S1_icsd_065740_1,K2Al2SBr6,False,22,911.25,-3.055,-2.9414,-3.112,-0.196,-0.2529,0.4412
Li2Y1Al1Cl1Br7_icsd_166998_4,Li2YAlBr7Cl,False,24,774.56,-3.06,-3.0289,-3.33,-0.186,-0.456,0.4586
Li2Sc1Al1Cl1Br7_icsd_166998_4,Li2ScAlBr7Cl,False,24,783.7,-2.939,-2.882,-3.244,-0.107,-0.4116,0.4637
Li1Sc2F5I2_icsd_051436_2,LiSc2I2F5,False,20,401.85,-5.088,-4.873,-5.006,-0.338,-0.2561,0.4683
Na3Hf2Br9O1_icsd_033527_1,Na3Hf2Br9O,False,30,1019.44,-3.7395,-3.6625,-3.927,-0.2001,-0.3876,0.4735
Li2Al2Br6S1_icsd_027330_2,Li2Al2SBr6,False,22,560.27,-3.0775,-3.1121,-3.124,-0.1528,-0.1993,0.476
Li1Sc1Al1Br4P1_icsd_056862_1,LiScAlPBr4,False,32,965.12,-3.642,-3.6724,-3.778,-0.144,-0.28,0.4811
K1Sc1Al1Br4P1_icsd_056862_1,KScAlPBr4,False,32,1037.1,-3.6965,-3.6973,-3.745,-0.2437,-0.2922,0.4826
K2Hf2F1Br9_icsd_156943_2,K2Hf2Br9F,False,14,492.33,-3.7281,-3.7009,-3.773,-0.5178,-0.5627,0.4846
Li1Sc3Br8O1_icsd_040534_1,LiSc3Br8O,False,26,749.14,-3.9352,-3.8934,-4.073,-0.4862,-0.624,0.5013
Na1Sc3I8O1_icsd_040534_1,NaSc3I8O,False,26,942.4,-3.4021,-3.4313,-3.63,-0.1188,-0.3467,0.5036
Na2Sc3F8N1_icsd_085291_1,Na2Sc3NF8,False,14,203.24,-5.4277,-5.3243,-5.794,-0.8396,-1.2059,0.5082
Li2Y2F1Br7_icsd_089423_2,Li2Y2Br7F,False,12,543.5,-3.8976,,-3.863,-0.6917,-0.6571,0.5185
K1Y1Al1Br4P1_icsd_056862_1,KYAlPBr4,False,32,1119.94,-3.777,-3.7864,-3.815,-0.243,-0.281,0.5468
Na1Sc3Br8O1_icsd_040534_1,NaSc3Br8O,False,26,770.08,-3.8806,-3.8567,-4.051,-0.2637,-0.4341,0.5517
K1Sc3Br8O1_icsd_040534_1,KSc3Br8O,False,26,835.38,-3.8324,-3.8214,-4.083,-0.4112,-0.6618,0.562
K2Sc3Br8P1_icsd_085291_1,K2Sc3PBr8,False,14,451.81,-3.6271,-3.4691,-3.75,-0.3703,-0.4932,0.5622
Li2Hf2Br8O1_icsd_404851_1,Li2Hf2Br8O,False,26,753.9,-3.9034,-3.788,-4.09,-0.2104,-0.397,0.5772
Na1Sc3F6I4_icsd_400339_1,NaSc3(I2F3)2,False,14,357.36,-4.362,-4.2785,-4.362,-0.7674,-0.7674,0.6038
Li1Sc3F6I4_icsd_400339_1,LiSc3(I2F3)2,False,14,343.89,-4.357,-4.2701,-4.368,-0.167,-0.178,0.6099
K3Hf2Br9O1_icsd_033527_1,K3Hf2Br9O,False,30,1007.73,-3.8714,-3.8084,-3.84,-0.301,-0.2696,0.6352
K2Sc2Br6O1_icsd_027330_2,K2Sc2Br6O,False,22,700.81,-3.932,-3.8912,-3.893,-0.14,-0.1016,0.6463
K2Y2Br6O1_icsd_027330_2,K2Y2Br6O,False,22,786.81,-4.1199,-4.025,-4.033,-0.4283,-0.3414,0.6517
K1Sc1Y1Br4N1_icsd_056862_1,KYScBr4N,False,32,1002.34,-4.253,-4.1655,-4.53,-0.1229,-0.3999,0.6849
Na1Sc3Br7P1_icsd_161813_2,NaSc3PBr7,False,24,811.98,-3.6584,-3.5077,-3.69,-0.1894,-0.221,0.7411
Na1Sc2Cd2F8N1_icsd_408193_3,NaSc2Cd2NF8,False,14,268.78,-4.63,-4.6336,-4.673,-0.113,-0.1561,0.8192
Na1Sc2Hg2F8N1_icsd_408193_3,NaSc2Hg2NF8,False,14,290.04,-4.495,-4.5143,-4.534,-0.398,-0.4371,0.8223
K1Y3Br7P1_icsd_161813_2,KY3PBr7,False,24,999.01,-3.8752,-3.6564,-3.887,-0.58,-0.5918,0.8324
