id,reduced_comp,in_icsd,full_energyperatom,sc_decomp_energy,cond_ion_frac,oxidation,reduction,stability_window,reward
K2Cd1Si2S6_icsd_170601_1,K2Cd(SiS3)2,False,-4.444,0.0196,0.1818,,,,0.3019
K1Y3Br6S2_icsd_412467_1,KY3(SBr3)2,False,-4.904,0.0199,0.0833,,,,0.2882
Na1Sc2Al1Br2I8_icsd_408052_1,NaSc2Al(I4Br)2,False,-3.345,0.02,0.0714,,,,0.2866
Na1Sc1Br2I2_Mg1Hf1Cl2S2_sg63_icsd_260003_2_2,NaSc(IBr)2,False,-3.582,0.02,0.1667,,,,0.2998
Li1Sc2Cd1F9_icsd_281502_1,LiSc2CdF9,False,-5.694,0.02,0.0769,,,,0.2873
Li1Sc2F6I1_icsd_035428_1,LiSc2IF6,False,-5.868,0.0201,0.1,,,,0.2905
K1Sc1Si1S4_icsd_075467_1,KScSiS4,False,-5.344,0.0201,0.1429,,,,0.2965
Li2W1O4_icsd_068382_1,Li2WO4,True,-7.027,0.0201,0.2857,,,,0.3163
Na2Hf1Cl2Br4_icsd_201173_1,Na2Hf(Br2Cl)2,False,-3.965,0.0201,0.2222,,,,0.3075
K1Hf2Br7I2_icsd_012117_2,KHf2I2Br7,False,-3.995,0.0202,0.0833,,,,0.2882
Li5Sc1I8_icsd_067743_1,Li5ScI8,False,-3.14,0.0203,0.3571,,,,0.3759
Na1Cd1Al2Br9_icsd_281502_1,NaAl2CdBr9,False,-3.022,0.0207,0.0769,,,,0.2873
Li4Cd1Ge2O7_icsd_100778_1,Li4CdGe2O7,False,-5.594,0.0207,0.2857,,,,0.3163
Li1Sc1Ge1O4_icsd_063477_1,LiScGeO4,True,-6.978,0.0209,0.1429,,,,0.2965
Na2Hf1Cd1O4_icsd_237508_1,Na2HfCdO4,False,-6.175,0.0209,0.25,,,,0.3113
Li1Sc2Hg1F9_icsd_281502_1,LiSc2HgF9,False,-5.467,0.0209,0.0769,,,,0.2873
Na1Sc1F1Br3_icsd_010470_3,NaScBr3F,False,-4.361,0.0209,0.1667,,,,0.2998
Li1La1N3P1_icsd_030910_3,LiLaPN3,False,-7.083,0.0209,0.1667,,,,0.2998
K2Cd1Si1S4_icsd_066841_2,K2CdSiS4,False,-4.116,0.0212,0.25,,,,0.3113
K2Al1Br5_icsd_262403_1,K2AlBr5,False,-3.245,0.0212,0.25,,,,0.3113
Na1Sc2Hg1Br2I7_icsd_071263_3,NaSc2HgI7Br2,False,-3.086,0.0214,0.0769,,,,0.2873
Na1Hg1Al2Br9_icsd_281502_1,NaAl2HgBr9,False,-2.879,0.0216,0.0769,,,,0.2873
Na1Al1Br2S1_icsd_424505_1,NaAlSBr2,False,-3.776,0.0217,0.2,,,,0.3043
Na2Zr1Cd1O4_icsd_237508_1,Na2ZrCdO4,False,-5.919,0.0219,0.25,,,,0.3113
Li5Al1Br8_icsd_067743_1,Li5AlBr8,False,-3.303,0.0221,0.3571,,,,0.3758
Li2Ti1Zn1O4_icsd_170108_1,Li2TiZnO4,False,-6.14,0.0224,0.25,,,,0.3113
Li1Y1Al2Br8I2_icsd_408052_1,LiYAl2(IBr4)2,False,-3.47,0.023,0.0714,,,,0.2864
Li1Hf1Hg1Br5S1_icsd_411443_2,LiHfHgSBr5,False,-3.69,0.023,0.1111,,,,0.2919
Li1Sc2Zr1I11_icsd_081223_1,LiZrSc2I11,False,-3.416,0.023,0.0667,,,,0.2858
K3Sc2I9_icsd_061233_1,K3Sc2I9,False,-3.295,0.0231,0.2143,,,,0.3063
K2Hf1Cl1Br5_icsd_201603_1,K2HfBr5Cl,False,-3.958,0.0232,0.2222,,,,0.3074
K1Sc2Hg1Br2I7_icsd_071263_3,KSc2HgI7Br2,False,-3.11,0.0233,0.0769,,,,0.2872
K2Sc1Br2I3_icsd_060621_1,K2ScI3Br2,False,-3.423,0.0235,0.25,,,,0.3112
Li1Sc2Zr1F11_icsd_081223_1,LiZrSc2F11,False,-6.368,0.0236,0.0667,,,,0.2857
Na1Al1Cl1Br3_icsd_001384_1,NaAlBr3Cl,False,-3.357,0.0236,0.1667,,,,0.2996
K1Al1Br2I2_icsd_250176_2,KAl(IBr)2,False,-3.049,0.0238,0.1667,,,,0.2996
K2Hg2Al1Br9_icsd_075583_1,K2AlHg2Br9,False,-2.568,0.0239,0.1429,,,,0.2963
K3Al2Br9_icsd_015280_1,K3Al2Br9,False,-3.261,0.024,0.2143,,,,0.3062
Li3Sc1I6_icsd_053533_1,Li3ScI6,False,-3.221,0.0241,0.3,,,,0.3598
Li4Sc1Br7_icsd_001322_1,Li4ScBr7,False,-3.611,0.0241,0.3333,,,,0.369
Na2Sc1I5_icsd_202394_1,Na2ScI5,False,-3.163,0.0242,0.25,,,,0.3112
Li1Sc3Cl1I9_icsd_018100_2,LiSc3I9Cl,False,-3.323,0.0246,0.0714,,,,0.2863
K2Al1Br4I1_icsd_002361_1,K2AlIBr4,False,-3.16,0.0248,0.25,,,,0.3111
Na1Ti1Zn1F7_icsd_024423_2,NaTiZnF7,False,-5.107,0.0249,0.1,,,,0.2903
Li1Sc1Al1I7_icsd_085712_1,LiScAlI7,False,-3.14,0.025,0.1,,,,0.2903
Li2Sc1Br5_icsd_202394_1,Li2ScBr5,False,-3.768,0.0251,0.25,,,,0.3111
Li4Zn1Si2O7_icsd_100778_1,Li4ZnSi2O7,False,-6.263,0.0251,0.2857,,,,0.3161
K4Zr1Si2S8_icsd_165312_1,K4Zr(SiS4)2,False,-4.863,0.0254,0.2667,,,,0.3134
Na1Ti2Hg1F11_icsd_078867_2,NaTi2HgF11,False,-5.15,0.0256,0.0667,,,,0.2856
Na2Sc1Cd1F7_icsd_093723_1,Na2ScCdF7,False,-5.026,0.0256,0.1818,,,,0.3016
Na2Sc1Br1I4_icsd_000484_1,Na2ScI4Br,False,-3.258,0.0259,0.25,,,,0.3111
K1Sc3Br1I9_icsd_281588_2,KSc3I9Br,False,-3.31,0.0259,0.0714,,,,0.2863
K1Sc1La1Br7_icsd_024423_1,KLaScBr7,False,-4.049,0.026,0.1,,,,0.2902
K1Y1Al2Cl2Br8_icsd_422406_2,KYAl2(Br4Cl)2,False,-3.6,0.0261,0.0714,,,,0.2863
Na1Sc1Hg1Br6_icsd_152300_3,NaScHgBr6,False,-3.1,0.0262,0.1111,,,,0.2918
Li1Zn1Al2Br9_icsd_281502_1,LiAl2ZnBr9,False,-3.067,0.0263,0.0769,,,,0.287
Li1Sc2F6Cl1_icsd_035428_1,LiSc2ClF6,False,-6.031,0.0263,0.1,,,,0.2902
K3Hg1Al1S4_icsd_097382_2,K3AlHgS4,False,-3.69,0.0264,0.3333,,,,0.3689
Na1Sc1La1F6Cl1_icsd_159097_19,NaLaScClF6,False,-5.964,0.0265,0.1,,,,0.2902
K1Sc2Y1Br2I8_icsd_408052_1,KYSc2(I4Br)2,False,-3.714,0.0266,0.0714,,,,0.2862
Li3Y2Br9_icsd_428186_1,Li3Y2Br9,False,-3.972,0.0267,0.2143,,,,0.3061
K3Sn1F7_icsd_059593_1,K3SnF7,False,-4.591,0.0267,0.2727,,,,0.3142
Li1Al1Br3I1_icsd_001384_1,LiAlIBr3,False,-3.193,0.0268,0.1667,,,,0.2994
K2Y1Zn2Br9_icsd_416032_1,K2YZn2Br9,False,-3.228,0.0269,0.1429,,,,0.2961
Li1Y2Hg1Cl2Br7_icsd_071263_3,LiY2HgBr7Cl2,False,-3.747,0.0269,0.0769,,,,0.287
Li1Y1Cd1Br6_icsd_164941_1,LiYCdBr6,False,-3.473,0.0271,0.1111,,,,0.2917
Li1Hg2Al1Br8_icsd_425174_1,LiAl(HgBr4)2,False,-2.473,0.0273,0.0833,,,,0.2878
Na2Sc1Br5_icsd_202394_1,Na2ScBr5,False,-3.642,0.0275,0.25,,,,0.311
Na1Sc2Cd1F2Br7_icsd_071263_3,NaSc2CdBr7F2,False,-4.046,0.0277,0.0769,,,,0.2869
K2Sc1Cl2Br3_icsd_060621_1,K2ScBr3Cl2,False,-3.874,0.0278,0.25,,,,0.311
Na2Sc2F7Br1_icsd_079478_1,Na2Sc2BrF7,False,-5.643,0.028,0.1667,,,,0.2994
K3Zr1Br7_icsd_059593_1,K3ZrBr7,False,-3.587,0.0282,0.2727,,,,0.3141
Li1Y1Cl1Br3_icsd_186409_1,LiYBr3Cl,False,-4.211,0.0282,0.1667,,,,0.2994
K6Hf2S7_icsd_300236_1,K6Hf2S7,False,-4.872,0.0282,0.4,,,,0.3873
K3Hf1Br7_icsd_059593_1,K3HfBr7,False,-3.735,0.0283,0.2727,,,,0.3141
K1Sc1F1Br3_icsd_010470_3,KScBr3F,False,-4.4,0.0284,0.1667,,,,0.2993
Li2Y1La1Br8_icsd_161847_1,Li2LaYBr8,False,-4.03,0.0285,0.1667,,,,0.2993
Na2Sc2F7I1_icsd_079478_1,Na2Sc2IF7,False,-5.578,0.0285,0.1667,,,,0.2993
K6Zr2S7_icsd_300236_1,K6Zr2S7,False,-4.658,0.0286,0.4,,,,0.3873
Na3Al2Br8I1_icsd_412221_1,Na3Al2IBr8,False,-3.153,0.0286,0.2143,,,,0.3059
Na1Sc1B1F7_icsd_201526_1,NaScBF7,False,-5.903,0.0286,0.1,,,,0.2901
Na1Sc1B1I7_icsd_408562_5,NaScBI7,False,-3.129,0.0287,0.1,,,,0.2901
K1Hg1F3_Na1Sb1O3_sg55_icsd_150698_2_1,KHgF3,True,-3.397,0.0287,0.2,,,,0.304
K1Hf1Cd1Br6I1_icsd_159097_20,KHfCdIBr6,False,-3.432,0.029,0.1,,,,0.2901
K3Y1B1Br9_icsd_039809_2,K3YBBr9,False,-3.612,0.029,0.2143,,,,0.3059
K1Zn1Al2Br9_icsd_281502_1,KAl2ZnBr9,False,-3.068,0.0292,0.0769,,,,0.2868
Na2Sc1Y1I8_icsd_161847_1,Na2YScI8,False,-3.422,0.0297,0.1667,,,,0.2993
Li3Sc1Br4I2_icsd_015203_1,Li3Sc(IBr2)2,False,-3.526,0.0298,0.3,,,,0.3595
Li3Y2Cl1Br8_icsd_412221_1,Li3Y2Br8Cl,False,-4.027,0.0299,0.2143,,,,0.3059
Li1Y1F1Br3_icsd_186409_1,LiYBr3F,False,-4.622,0.0299,0.1667,,,,0.2993
Li1Y1La1Br7_icsd_408563_1,LiLaYBr7,False,-4.166,0.0302,0.1,,,,0.29
Na3Hf1Br7_icsd_059593_1,Na3HfBr7,False,-3.651,0.0303,0.2727,,,,0.314
Li1Hf1Cl1Br4_icsd_183878_3,LiHfBr4Cl,False,-4.151,0.0304,0.1429,,,,0.2959
Li4Sc2Br8S1_icsd_002330_1,Li4Sc2SBr8,False,-3.975,0.0304,0.2667,,,,0.3131
Li1Y1Cl2Br2_Mg1Hf1Cl2S2_sg63_icsd_260003_2_1,LiY(BrCl)2,False,-4.337,0.0305,0.1667,,,,0.2992
Li1Y2Zn1Cl2Br7_icsd_098129_3,LiY2ZnBr7Cl2,False,-3.92,0.0305,0.0769,,,,0.2868
K3Sc1Br3I3_icsd_097452_2,K3Sc(IBr)3,False,-3.363,0.0307,0.3,,,,0.3594
K2Y2F1Br7_icsd_079478_1,K2Y2Br7F,False,-4.323,0.0308,0.1667,,,,0.2992
Li2Hg2Al1Br9_icsd_075583_1,Li2AlHg2Br9,False,-2.59,0.0309,0.1429,,,,0.2959
Na1Y1Hg1Br6_icsd_202748_1,NaYHgBr6,False,-3.21,0.0309,0.1111,,,,0.2915
Li1Sc1Cl1Br3_icsd_241140_3,LiScBr3Cl,False,-4.045,0.031,0.1667,,,,0.2992
K1Sc3Br6I4_icsd_060959_1,KSc3(I2Br3)2,False,-3.648,0.0313,0.0714,,,,0.286
Li3Y1Al1Br9_icsd_039809_2,Li3YAlBr9,False,-3.636,0.0314,0.2143,,,,0.3058
Na5Al1Br8_icsd_262806_1,Na5AlBr8,False,-3.113,0.0316,0.3571,,,,0.3752
Na1Sc2Zn1Br2I7_icsd_071263_3,NaSc2ZnI7Br2,False,-3.22,0.0317,0.0769,,,,0.2867
Na2Hf1Sb1Br11_icsd_081223_2,Na2HfSbBr11,False,-3.233,0.0317,0.1333,,,,0.2945
K5Al1Br8_icsd_262806_1,K5AlBr8,False,-3.178,0.0319,0.3571,,,,0.3752
K2Y1Cl2Br3_icsd_060621_1,K2YBr3Cl2,False,-4.003,0.0319,0.25,,,,0.3107
K1Y1Cl1Br3_icsd_186409_1,KYBr3Cl,False,-4.174,0.0319,0.1667,,,,0.2992
K1Hg1Al1Br4I2_icsd_083588_2,KAlHg(IBr2)2,False,-2.651,0.032,0.1111,,,,0.2914
Li3Sc1Br5I1_icsd_038067_1,Li3ScIBr5,False,-3.6,0.032,0.3,,,,0.3593
K3Al2Cl1Br8_icsd_412221_1,K3Al2Br8Cl,False,-3.306,0.032,0.2143,,,,0.3058
Li1Sc2Si1F11_icsd_081223_1,LiSc2SiF11,False,-6.075,0.0321,0.0667,,,,0.2853
Na3Sc1Br3I3_icsd_097452_2,Na3Sc(IBr)3,False,-3.292,0.0321,0.3,,,,0.3593
Li1Sc2Sn1Br11_icsd_081223_1,LiSc2SnBr11,False,-3.523,0.0323,0.0667,,,,0.2852
Li2Al1Cl1Br4_icsd_202983_1,Li2AlBr4Cl,False,-3.403,0.0325,0.25,,,,0.3107
Na1Sc2Y1Br2I8_icsd_408052_1,NaYSc2(I4Br)2,False,-3.684,0.0326,0.0714,,,,0.2859
K1Sc2Zn1Br2I7_icsd_071263_3,KSc2ZnI7Br2,False,-3.245,0.0326,0.0769,,,,0.2866
Na2Sc1Br2I3_icsd_413938_1,Na2ScI3Br2,False,-3.348,0.0327,0.25,,,,0.3107
Na3Hf1Zn1Br9_icsd_039809_2,Na3HfZnBr9,False,-3.387,0.0327,0.2143,,,,0.3057
K4Si2Sn1S8_icsd_165312_1,K4Si2SnS8,False,-4.435,0.0329,0.2667,,,,0.313
K1Hg2F5_icsd_184282_1,KHg2F5,False,-3.161,0.0332,0.125,,,,0.2933
K3Hf1Cd1Br9_icsd_039809_2,K3HfCdBr9,False,-3.424,0.0333,0.2143,,,,0.3057
Na1Sc3F6S2_icsd_063423_1,NaSc3(SF3)2,False,-6.184,0.0333,0.0833,,,,0.2875
K3Sc1F2Br4_icsd_065553_1,K3Sc(Br2F)2,False,-4.194,0.0334,0.3,,,,0.3593
Li4Al1Br7_icsd_603686_1,Li4AlBr7,False,-3.293,0.0337,0.3333,,,,0.3685
Li1Y2Hg1Br9_icsd_281502_1,LiY2HgBr9,False,-3.606,0.0339,0.0769,,,,0.2866
Li1Sc1Br1I3_icsd_241140_3,LiScI3Br,False,-3.536,0.034,0.1667,,,,0.299
Na1Zn1Al2Br9_icsd_281502_1,NaAl2ZnBr9,False,-3.043,0.0342,0.0769,,,,0.2866
Li3Al2Br8I1_icsd_412221_1,Li3Al2IBr8,False,-3.253,0.0343,0.2143,,,,0.3056
Na1Sc2Hg1I9_icsd_281502_1,NaSc2HgI9,False,-2.946,0.0345,0.0769,,,,0.2865
Na1Sc2Hg1F2Br7_icsd_071276_3,NaSc2HgBr7F2,False,-3.897,0.0346,0.0769,,,,0.2865
Li2Y1Br4I1_icsd_000484_1,Li2YIBr4,False,-3.796,0.0346,0.25,,,,0.3106
Na3Sc1B1I9_icsd_039809_2,Na3ScBI9,False,-2.995,0.035,0.2143,,,,0.3056
Na1Sc2Hg1Br9_icsd_281502_1,NaSc2HgBr9,False,-3.403,0.0353,0.0769,,,,0.2865
Na1Sc1F3Cl1_icsd_279576_3,NaScClF3,False,-5.501,0.0354,0.1667,,,,0.299
K2Hf1Cl2Br4_icsd_201173_1,K2Hf(Br2Cl)2,False,-4.024,0.0355,0.2222,,,,0.3067
Li1La2Hf1Br11_icsd_081223_1,LiLa2HfBr11,False,-4.125,0.0357,0.0667,,,,0.2851
Li3Al2Cl1Br8_icsd_412221_1,Li3Al2Br8Cl,False,-3.358,0.0357,0.2143,,,,0.3056
K2Sc2F1Br7_icsd_079478_1,K2Sc2Br7F,False,-4.133,0.0357,0.1667,,,,0.2989
Na1Sc1La1F6Br1_icsd_159097_19,NaLaScBrF6,False,-5.886,0.0359,0.1,,,,0.2897
K2Y2Cl1Br7_icsd_079478_1,K2Y2Br7Cl,False,-4.111,0.0359,0.1667,,,,0.2989
K4Al1Br7_icsd_603686_1,K4AlBr7,False,-3.186,0.0364,0.3333,,,,0.3683
K1Sc1Cd2I8_icsd_166610_1,KSc(CdI4)2,False,-2.617,0.0366,0.0833,,,,0.2873
Li2Zn2Al1Br9_icsd_075583_1,Li2AlZn2Br9,False,-2.913,0.0367,0.1429,,,,0.2956
Na1Sc2Al1F8Cl2_icsd_422132_1,NaSc2Al(ClF4)2,False,-5.738,0.0367,0.0714,,,,0.2857
K2Y1Cd1Br7_icsd_093723_2,K2YCdBr7,False,-3.4,0.0367,0.1818,,,,0.301
Na1Al1Br3I1_icsd_001384_1,NaAlIBr3,False,-3.107,0.0367,0.1667,,,,0.2989
K1Y2Hg1Cl2Br7_icsd_071263_3,KY2HgBr7Cl2,False,-3.735,0.0367,0.0769,,,,0.2864
Na1Sc1Hg2F8_icsd_201623_1,NaScHg2F8,False,-4.31,0.037,0.0833,,,,0.2873
Na2Al1Br4I1_icsd_202983_1,Na2AlIBr4,False,-3.085,0.0371,0.25,,,,0.3104
K2Y2Br7I1_icsd_079478_1,K2Y2IBr7,False,-3.989,0.0371,0.1667,,,,0.2989
K2Al1Cl1Br4_icsd_002361_1,K2AlBr4Cl,False,-3.322,0.0371,0.25,,,,0.3104
K1Sc1Zn1Br6_icsd_088790_2,KScZnBr6,False,-3.378,0.0373,0.1111,,,,0.2911
Li1Sc1Cd1Br6_icsd_164941_2,LiScCdBr6,False,-3.356,0.0374,0.1111,,,,0.2911
Na1Sc1Y1F6Cl1_icsd_159097_19,NaYScClF6,False,-6.057,0.0375,0.1,,,,0.2896
Na1Hg2Al1Br8_icsd_425174_1,NaAl(HgBr4)2,False,-2.424,0.0378,0.0833,,,,0.2872
Na1Sc1Hf1Br6S1_icsd_159097_20,NaHfScSBr6,False,-4.396,0.0379,0.1,,,,0.2896
Na3Al2Br9_icsd_015280_1,Na3Al2Br9,False,-3.194,0.0379,0.2143,,,,0.3054
K1Al3S5_icsd_130022_1,KAl3S5,False,-4.797,0.038,0.1111,,,,0.2911
Na1Y1La1Br7_icsd_060952_2,NaLaYBr7,False,-4.111,0.038,0.1,,,,0.2896
Li1Sc2Ti1I11_icsd_081223_1,LiSc2TiI11,False,-3.264,0.0382,0.0667,,,,0.2849
Na1Hf1Zn1Br6I1_icsd_159098_20,NaHfZnIBr6,False,-3.414,0.0382,0.1,,,,0.2895
K1Sc1Hg1I6_icsd_152300_3,KScHgI6,False,-2.705,0.0386,0.1111,,,,0.2911
Na1Hf1Hg1Cl1Br6_icsd_159098_20,NaHfHgBr6Cl,False,-3.339,0.0387,0.1,,,,0.2895
K1Y2Cd1Cl2Br7_icsd_071263_3,KY2CdBr7Cl2,False,-3.875,0.0388,0.0769,,,,0.2863
Na1Sc1B1Br7_icsd_408562_5,NaScBBr7,False,-3.645,0.0389,0.1,,,,0.2895
Li2Sc1Br4I1_icsd_000484_1,Li2ScIBr4,False,-3.665,0.039,0.25,,,,0.3103
K1Sc1La1F1Br6_icsd_159097_19,KLaScBr6F,False,-4.349,0.039,0.1,,,,0.2895
K1Hf1Zn2Br9_icsd_281502_1,KHfZn2Br9,False,-3.258,0.0392,0.0769,,,,0.2863
Li2Sc1I5_icsd_065219_1,Li2ScI5,False,-3.28,0.0393,0.25,,,,0.3103
Li2Al1Br5_icsd_092633_1,Li2AlBr5,False,-3.293,0.0394,0.25,,,,0.3103
Na1Y1Cl1Br3_icsd_186409_1,NaYBr3Cl,False,-4.118,0.0396,0.1667,,,,0.2987
Na2Y2F1Br7_icsd_079478_1,Na2Y2Br7F,False,-4.261,0.0397,0.1667,,,,0.2987
Na1Sc2Sn1I11_icsd_078867_1,NaSc2SnI11,False,-3.055,0.0398,0.0667,,,,0.2848
K2Sc1Hg1Br7_icsd_093723_1,K2ScHgBr7,False,-3.132,0.04,0.1818,,,,0.3008
Li1Y2Cd1Br7I2_icsd_071263_3,LiY2CdI2Br7,False,-3.656,0.04,0.0769,,,,0.2862
K1Sc1Cd2Br7I1_icsd_166998_2,KScCd2IBr7,False,-3.007,0.0401,0.0833,,,,0.2871
K3Hf1Hg1Br9_icsd_039809_2,K3HfHgBr9,False,-3.286,0.0401,0.2143,,,,0.3053
Na1Sc1Al1F7_icsd_201526_1,NaScAlF7,False,-5.869,0.0402,0.1,,,,0.2894
K4Al2S5_icsd_154372_1,K4Al2S5,False,-4.211,0.0403,0.3636,,,,0.3766
K3Y1Br4I2_icsd_015203_1,K3Y(IBr2)2,False,-3.538,0.0408,0.3,,,,0.3588
Li1Y1Hg2Br8_icsd_166610_1,LiY(HgBr4)2,False,-2.846,0.0408,0.0833,,,,0.2871
Li1B1Al1Br7_icsd_408562_5,LiAlBBr7,False,-3.331,0.0409,0.1,,,,0.2894
Li2Y2Cl1Br7_icsd_100030_1,Li2Y2Br7Cl,False,-4.134,0.0411,0.1667,,,,0.2986
Na1Sc3I6S2_icsd_412467_1,NaSc3(SI3)2,False,-4.226,0.0412,0.0833,,,,0.2871
K1Y1Hg2Br8_icsd_166610_1,KY(HgBr4)2,False,-2.834,0.0413,0.0833,,,,0.2871
Na1Sc1Zn1Br6_icsd_152300_5,NaScZnBr6,False,-3.34,0.0413,0.1111,,,,0.2909
K1Sc2Hg1Cl2Br7_icsd_071263_3,KSc2HgBr7Cl2,False,-3.565,0.0413,0.0769,,,,0.2862
Na1Sc1La1Br7_icsd_024423_1,NaLaScBr7,False,-4.003,0.0414,0.1,,,,0.2894
Li2Hf1Cl2Br4_icsd_201173_1,Li2Hf(Br2Cl)2,False,-4.062,0.0414,0.2222,,,,0.3063
K1Y1La1Br7_icsd_060952_2,KLaYBr7,False,-4.141,0.0414,0.1,,,,0.2894
Na3Hf1Br5I2_icsd_002335_1,Na3HfI2Br5,False,-3.506,0.0415,0.2727,,,,0.3133
K3Hf1Zn1Br9_icsd_039809_2,K3HfZnBr9,False,-3.45,0.0417,0.2143,,,,0.3052
Na2Y2Cl1Br7_icsd_079478_1,Na2Y2Br7Cl,False,-4.052,0.0418,0.1667,,,,0.2986
K1Hf1Zn1Br6I1_icsd_159097_20,KHfZnIBr6,False,-3.464,0.0419,0.1,,,,0.2893
Li3Sc1Al1Br9_icsd_039809_2,Li3ScAlBr9,False,-3.556,0.042,0.2143,,,,0.3052
Li3Y1Hg1Br8_icsd_040534_1,Li3YHgBr8,False,-3.268,0.042,0.2308,,,,0.3075
Na1Sc1Hg1I6_icsd_152300_3,NaScHgI6,False,-2.665,0.042,0.1111,,,,0.2909
Li3Y1Cd1Br8_icsd_040534_1,Li3YCdBr8,False,-3.409,0.0421,0.2308,,,,0.3075
Na1Y2Hg1Br9_icsd_281502_1,NaY2HgBr9,False,-3.577,0.0421,0.0769,,,,0.2861
Na1Sc1Zn2F8_icsd_166610_1,NaScZn2F8,False,-4.912,0.0422,0.0833,,,,0.287
K2Y1Hg2Br8I1_icsd_422132_4,K2YHg2IBr8,False,-2.858,0.0423,0.1429,,,,0.2953
Na2Hg2Al1Br9_icsd_075583_1,Na2AlHg2Br9,False,-2.514,0.0424,0.1429,,,,0.2953
K1Y1Zn1Br6_icsd_152300_5,KYZnBr6,False,-3.492,0.0426,0.1111,,,,0.2908
Na1Y1Zn1Br6_icsd_152300_5,NaYZnBr6,False,-3.453,0.0429,0.1111,,,,0.2908
Na3Sc1Y1Br9_icsd_039809_2,Na3YScBr9,False,-3.781,0.043,0.2143,,,,0.3052
Na4Al1Br7_icsd_603686_1,Na4AlBr7,False,-3.116,0.0431,0.3333,,,,0.368
K2Cd2Al1Br9_icsd_075583_1,K2AlCd2Br9,False,-2.812,0.0432,0.1429,,,,0.2952
Li1Sc1La1Br7_icsd_085712_1,LiLaScBr7,False,-4.057,0.0432,0.1,,,,0.2893
Na1Y1Hg2Br8_icsd_166610_1,NaY(HgBr4)2,False,-2.803,0.0433,0.0833,,,,0.2869
K1Y2Zn1Cl2Br7_icsd_098129_3,KY2ZnBr7Cl2,False,-3.905,0.0433,0.0769,,,,0.2861
K2Y1Hg2Br9_icsd_075583_1,K2YHg2Br9,False,-2.882,0.0433,0.1429,,,,0.2952
Na1Y2Br6I1_icsd_035428_1,NaY2IBr6,False,-4.097,0.0438,0.1,,,,0.2892
Na2Zn2Al1Br9_icsd_075583_1,Na2AlZn2Br9,False,-2.838,0.0438,0.1429,,,,0.2952
Na2Al1Cl1Br4_icsd_202983_1,Na2AlBr4Cl,False,-3.258,0.0441,0.25,,,,0.3101
K1Sc2Cd1Cl2Br7_icsd_071263_3,KSc2CdBr7Cl2,False,-3.704,0.0443,0.0769,,,,0.286
K1Hf1Hg1Cl1Br6_icsd_159097_20,KHfHgBr6Cl,False,-3.37,0.0444,0.1,,,,0.2892
K3Sc1B1I9_icsd_039809_2,K3ScBI9,False,-3.041,0.0446,0.2143,,,,0.3051
K1Sc2Br6I1_icsd_035428_1,KSc2IBr6,False,-3.905,0.0447,0.1,,,,0.2892
Li1Y1Hg1Br6_icsd_164941_1,LiYHgBr6,False,-3.25,0.0449,0.1111,,,,0.2907
K3Sc1B1Br9_icsd_039809_2,K3ScBBr9,False,-3.518,0.045,0.2143,,,,0.305
Na1Y2Cl1Br6_icsd_035428_1,NaY2Br6Cl,False,-4.241,0.045,0.1,,,,0.2892
Li2Al3Br9S1_icsd_018098_1,Li2Al3SBr9,False,-3.471,0.0455,0.1333,,,,0.2938
Na3Al2Cl1Br8_icsd_412221_1,Na3Al2Br8Cl,False,-3.239,0.0455,0.2143,,,,0.305
Li1Y3Br7P1_icsd_418059_1,LiY3PBr7,False,-4.658,0.0455,0.0833,,,,0.2868
Li2Y1Cd2Br9_icsd_075583_1,Li2YCd2Br9,False,-3.17,0.0455,0.1429,,,,0.2951
K1Sc1F1I3_icsd_010470_3,KScI3F,False,-4.003,0.0456,0.1667,,,,0.2984
Li2Hf1Hg1Br8_icsd_166610_2,Li2HfHgBr8,False,-3.334,0.0457,0.1667,,,,0.2984
Li1Sc1Cd1I6_icsd_164941_1,LiScCdI6,False,-2.885,0.0457,0.1111,,,,0.2907
Na2Hf1F2Br4_icsd_201173_1,Na2Hf(Br2F)2,False,-4.479,0.0458,0.2222,,,,0.3061
Li2Hf1Zn1Br8_icsd_166610_2,Li2HfZnBr8,False,-3.525,0.0459,0.1667,,,,0.2984
Na2Sc2F1Br7_icsd_079478_1,Na2Sc2Br7F,False,-4.074,0.046,0.1667,,,,0.2984
Li1Y2Zn1Br7I2_icsd_098129_3,LiY2ZnI2Br7,False,-3.684,0.0462,0.0769,,,,0.2859
K2Hf1F2Br4_icsd_039490_1,K2Hf(Br2F)2,False,-4.537,0.0466,0.2222,,,,0.3061
Li4Sc1I7_icsd_001322_1,Li4ScI7,False,-3.149,0.0467,0.3333,,,,0.3678
Na2Y2Br7I1_icsd_079478_1,Na2Y2IBr7,False,-3.926,0.0468,0.1667,,,,0.2983
K2Sc1Cd1Br7_icsd_093723_1,K2ScCdBr7,False,-3.292,0.047,0.1818,,,,0.3004
Na1Sc2B1F8I2_icsd_422406_4,NaSc2B(IF4)2,False,-5.5,0.0473,0.0714,,,,0.2851
K1Hf1Cd1Cl1Br6_icsd_159097_20,KHfCdBr6Cl,False,-3.547,0.0476,0.1,,,,0.289
Na4Zr1O4_icsd_202818_1,Na4ZrO4,False,-5.602,0.0476,0.4444,,,,0.3986
Na1Ti1Al2Br11_icsd_081223_1,NaTiAl2Br11,False,-3.353,0.0477,0.0667,,,,0.2844
K2Y1Hg1Br7_icsd_093723_2,K2YHgBr7,False,-3.222,0.0477,0.1818,,,,0.3004
